source,source_match_id,source_url,partida_id,temporada_id,rodada,data,mandante,visitante,gols_mandante,gols_visitante,match_method,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante
Transfermarkt,3477099,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477099,553,2004,1,2004-04-21,Botafogo-RJ,Goias,1,4,exact,,,Levir Culpi,Celso Roth
Transfermarkt,3477100,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477100,554,2004,1,2004-04-21,Figueirense,Internacional,1,0,exact,,,Dorival Júnior,Lori Sandri
Transfermarkt,3477101,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477101,555,2004,1,2004-04-21,Sao Caetano,Vitoria,1,0,exact,,,Muricy Ramalho,Agnaldo Liz
Transfermarkt,3477102,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477102,556,2004,1,2004-04-21,Cruzeiro,Juventude,2,1,exact,,,Luis Antonio Zaluar,Ivo Wortmann
Transfermarkt,3477103,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477103,557,2004,1,2004-04-21,Palmeiras,Atletico-MG,0,0,exact,,,Jair Picerni,Paulo Bonamigo
Transfermarkt,3477104,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477104,558,2004,1,2004-04-21,Gremio,Flamengo,0,0,exact,,,Adilson Batista,Abel Braga
Transfermarkt,3477105,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477105,559,2004,1,2004-04-21,Ponte Preta,Corinthians,3,2,exact,,,Estevam Soares,Oswaldo de Oliveira
Transfermarkt,3477106,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477106,560,2004,1,2004-04-21,Parana,Santos,3,2,exact,,,Paulo Campos,Emerson Leão
Transfermarkt,3477107,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477107,561,2004,1,2004-04-22,Coritiba,Guarani,1,0,exact,,,Antônio Lopes,Joel Santana
Transfermarkt,3477108,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477108,562,2004,1,2004-04-22,Vasco,Criciuma,0,1,exact,,,Geninho,Vágner Benazzi
Transfermarkt,3477109,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477109,563,2004,1,2004-04-22,Paysandu,Fluminense,3,3,exact,,,Arthur Neto,Ricardo Gomes
Transfermarkt,3477111,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477111,565,2004,2,2004-04-24,Flamengo,Ponte Preta,0,0,exact,,,Abel Braga,Estevam Soares
Transfermarkt,3477112,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477112,566,2004,2,2004-04-24,Goias,Cruzeiro,2,2,exact,,,Celso Roth,Luis Antonio Zaluar
Transfermarkt,3477113,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477113,567,2004,2,2004-04-24,Juventude,Gremio,1,1,exact,,,Ivo Wortmann,Adilson Batista
Transfermarkt,3477114,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477114,568,2004,2,2004-04-25,Internacional,Palmeiras,1,0,exact,,,Lori Sandri,Jair Picerni
Transfermarkt,3477115,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477115,569,2004,2,2004-04-25,Atletico-MG,Vasco,1,1,exact,,,Paulo Bonamigo,Geninho
Transfermarkt,3477116,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477116,570,2004,2,2004-04-25,Fluminense,Coritiba,1,1,exact,,,Ricardo Gomes,Antônio Lopes
Transfermarkt,3477117,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477117,571,2004,2,2004-04-25,Corinthians,Paysandu,2,1,exact,,,Oswaldo de Oliveira,Arthur Neto
Transfermarkt,3477118,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477118,572,2004,2,2004-04-25,Guarani,Sao Caetano,1,1,exact,,,Joel Santana,Muricy Ramalho
Transfermarkt,3477120,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477120,574,2004,2,2004-04-25,Vitoria,Parana,6,1,exact,,,Agnaldo Liz,Paulo Campos
Transfermarkt,3477121,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477121,575,2004,2,2004-04-25,Criciuma,Sao Paulo,1,1,exact,,,Vágner Benazzi,Cuca
Transfermarkt,3477122,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477122,576,2004,2,2004-04-25,Santos,Botafogo-RJ,2,0,exact,,,Emerson Leão,Levir Culpi
Transfermarkt,3477123,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477123,577,2004,3,2004-04-28,Botafogo-RJ,Atletico-MG,2,2,exact,,,Luiz Roberto Matter,Paulo Bonamigo
Transfermarkt,3477124,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477124,578,2004,3,2004-04-28,Coritiba,Internacional,1,1,exact,,,Antônio Lopes,Lori Sandri
Transfermarkt,3477125,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477125,579,2004,3,2004-04-28,Paysandu,Athletico-PR,0,3,exact,,,Arthur Neto,Lio Evaristo
Transfermarkt,3477126,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477126,580,2004,3,2004-04-28,Cruzeiro,Criciuma,2,2,exact,,,Paulo César Gusmão,Vágner Benazzi
Transfermarkt,3477127,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477127,581,2004,3,2004-04-28,Ponte Preta,Goias,2,0,exact,,,Estevam Soares,Celso Roth
Transfermarkt,3477128,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477128,582,2004,3,2004-04-28,Gremio,Corinthians,4,0,exact,,,Adilson Batista,Oswaldo de Oliveira
Transfermarkt,3477129,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477129,583,2004,3,2004-04-28,Figueirense,Santos,2,1,exact,,,Dorival Júnior,Emerson Leão
Transfermarkt,3477130,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477130,584,2004,3,2004-04-28,Sao Paulo,Fluminense,1,0,exact,,,Cuca,Ricardo Gomes
Transfermarkt,3477131,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477131,585,2004,3,2004-04-29,Parana,Flamengo,2,1,exact,,,Paulo Campos,Abel Braga
Transfermarkt,3477132,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477132,586,2004,3,2004-04-29,Vasco,Guarani,0,1,exact,,,Geninho,Joel Santana
Transfermarkt,3477218,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477218,588,2004,3,2004-04-27,Sao Caetano,Juventude,1,0,round_teams_score,,,Muricy Ramalho,Ivo Wortmann
Transfermarkt,3477134,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477134,589,2004,4,2004-05-01,Internacional,Paysandu,1,0,exact,,,Lori Sandri,Givanildo Oliveira
Transfermarkt,3477135,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477135,590,2004,4,2004-05-01,Criciuma,Botafogo-RJ,1,0,exact,,,Vágner Benazzi,Luiz Roberto Matter
Transfermarkt,3477136,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477136,591,2004,4,2004-05-01,Atletico-MG,Ponte Preta,1,2,exact,,,Paulo Bonamigo,Estevam Soares
Transfermarkt,3477137,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477137,592,2004,4,2004-05-01,Goias,Gremio,4,0,exact,,,Celso Roth,Adilson Batista
Transfermarkt,3477138,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477138,593,2004,4,2004-05-02,Flamengo,Sao Caetano,1,1,exact,,,Abel Braga,Muricy Ramalho
Transfermarkt,3477139,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477139,594,2004,4,2004-05-02,Santos,Cruzeiro,1,3,exact,,,Emerson Leão,Luis Antonio Zaluar
Transfermarkt,3477140,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477140,595,2004,4,2004-05-02,Fluminense,Vasco,1,0,exact,,,Ricardo Gomes,Geninho
Transfermarkt,3477141,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477141,596,2004,4,2004-05-02,Corinthians,Palmeiras,0,4,exact,,,Oswaldo de Oliveira,Jair Picerni
Transfermarkt,3477142,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477142,597,2004,4,2004-05-02,Juventude,Parana,4,0,exact,,,Ivo Wortmann,Paulo Campos
Transfermarkt,3477143,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477143,598,2004,4,2004-05-02,Vitoria,Figueirense,3,1,exact,,,Agnaldo Liz,Dorival Júnior
Transfermarkt,3477144,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477144,599,2004,4,2004-05-02,Guarani,Sao Paulo,2,3,exact,,,Joel Santana,Cuca
Transfermarkt,3477145,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477145,600,2004,4,2004-05-02,Athletico-PR,Coritiba,1,1,exact,,,Levir Culpi,Antônio Lopes
Transfermarkt,3477146,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477146,601,2004,5,2004-05-08,Santos,Juventude,2,1,exact,,,Márcio Fernandes,Ivo Wortmann
Transfermarkt,3477147,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477147,602,2004,5,2004-05-08,Parana,Cruzeiro,2,0,exact,,,Paulo Campos,Paulo César Gusmão
Transfermarkt,3477148,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477148,603,2004,5,2004-05-08,Guarani,Athletico-PR,0,0,exact,,,Joel Santana,Levir Culpi
Transfermarkt,3477149,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477149,604,2004,5,2004-05-08,Sao Caetano,Criciuma,5,0,exact,,,Muricy Ramalho,Vágner Benazzi
Transfermarkt,3477150,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477150,605,2004,5,2004-05-08,Vasco,Gremio,1,1,exact,,,Geninho,Adilson Batista
Transfermarkt,3477151,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477151,606,2004,5,2004-05-08,Palmeiras,Ponte Preta,3,0,exact,,,Jair Picerni,Estevam Soares
Transfermarkt,3477152,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477152,607,2004,5,2004-05-09,Internacional,Fluminense,0,0,exact,,,Lori Sandri,Ricardo Gomes
Transfermarkt,3477153,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477153,608,2004,5,2004-05-09,Atletico-MG,Corinthians,2,2,exact,,,Paulo Bonamigo,Oswaldo de Oliveira
Transfermarkt,3477154,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477154,609,2004,5,2004-05-09,Botafogo-RJ,Paysandu,2,2,exact,,,Luiz Roberto Matter,Givanildo Oliveira
Transfermarkt,3477155,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477155,610,2004,5,2004-05-09,Goias,Figueirense,1,0,exact,,,Celso Roth,Dorival Júnior
Transfermarkt,3477156,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477156,611,2004,5,2004-05-09,Vitoria,Flamengo,5,1,exact,,,Agnaldo Liz,Abel Braga
Transfermarkt,3477157,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477157,612,2004,5,2004-05-09,Coritiba,Sao Paulo,1,2,exact,,,Antônio Lopes,Cuca
Transfermarkt,3477158,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477158,613,2004,6,2004-05-15,Paysandu,Vasco,1,2,exact,,,Givanildo Oliveira,Geninho
Transfermarkt,3477160,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477160,615,2004,6,2004-05-16,Cruzeiro,Palmeiras,2,1,exact,,,Paulo César Gusmão,Jair Picerni
Transfermarkt,3477161,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477161,616,2004,6,2004-05-16,Flamengo,Internacional,1,2,exact,,,Abel Braga,Lori Sandri
Transfermarkt,3477162,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477162,617,2004,6,2004-05-16,Figueirense,Sao Caetano,1,0,exact,,,Dorival Júnior,Muricy Ramalho
Transfermarkt,3477163,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477163,618,2004,6,2004-05-16,Criciuma,Goias,7,2,exact,,,Vágner Benazzi,Celso Roth
Transfermarkt,3477164,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477164,619,2004,6,2004-05-16,Juventude,Atletico-MG,1,1,exact,,,Ivo Wortmann,Paulo Bonamigo
Transfermarkt,3477165,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477165,620,2004,6,2004-05-16,Ponte Preta,Coritiba,0,0,exact,,,Estevam Soares,Antônio Lopes
Transfermarkt,3477166,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477166,621,2004,6,2004-05-16,Gremio,Botafogo-RJ,2,2,exact,,,Adilson Batista,Luiz Roberto Matter
Transfermarkt,3477167,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477167,622,2004,6,2004-05-16,Sao Paulo,Parana,2,2,exact,,,Cuca,Paulo Campos
Transfermarkt,3477168,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477168,623,2004,6,2004-05-16,Fluminense,Vitoria,1,0,exact,,,Ricardo Gomes,Agnaldo Liz
Transfermarkt,3477170,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477170,625,2004,7,2004-05-22,Botafogo-RJ,Figueirense,1,1,exact,,,Mauro Galvão,Dorival Júnior
Transfermarkt,3477171,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477171,626,2004,7,2004-05-22,Paysandu,Gremio,1,3,exact,,,Givanildo Oliveira,Adilson Batista
Transfermarkt,3477172,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477172,627,2004,7,2004-05-22,Internacional,Goias,1,0,exact,,,Lori Sandri,Celso Roth
Transfermarkt,3477173,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477173,628,2004,7,2004-05-22,Coritiba,Atletico-MG,0,1,exact,,,Antônio Lopes,Paulo Bonamigo
Transfermarkt,3477174,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477174,629,2004,7,2004-05-23,Santos,Palmeiras,0,4,exact,,,Vanderlei Luxemburgo,Wilson Coimbra
Transfermarkt,3477175,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477175,630,2004,7,2004-05-23,Flamengo,Fluminense,1,2,exact,,,Abel Braga,Ricardo Gomes
Transfermarkt,3477176,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477176,631,2004,7,2004-05-23,Sao Caetano,Vasco,3,2,exact,,,Muricy Ramalho,Geninho
Transfermarkt,3477177,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477177,632,2004,7,2004-05-23,Parana,Ponte Preta,0,1,exact,,,Paulo Campos,Estevam Soares
Transfermarkt,3477178,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477178,633,2004,7,2004-05-23,Criciuma,Vitoria,2,0,exact,,,Vágner Benazzi,Agnaldo Liz
Transfermarkt,3477179,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477179,634,2004,7,2004-05-23,Juventude,Guarani,2,0,exact,,,Ivo Wortmann,Zetti
Transfermarkt,3477180,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477180,635,2004,7,2004-05-23,Corinthians,Athletico-PR,0,5,exact,,,Oswaldo de Oliveira,Levir Culpi
Transfermarkt,3477181,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477181,636,2004,7,2004-05-23,Cruzeiro,Sao Paulo,2,1,exact,,,Emerson Leão,Cuca
Transfermarkt,3477182,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477182,637,2004,8,2004-05-29,Fluminense,Criciuma,1,1,exact,,,Ricardo Gomes,Vágner Benazzi
Transfermarkt,3477184,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477184,639,2004,8,2004-05-29,Figueirense,Paysandu,1,1,exact,,,Dorival Júnior,Givanildo Oliveira
Transfermarkt,3477185,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477185,640,2004,8,2004-05-29,Palmeiras,Coritiba,2,0,exact,,,Estevam Soares,Antônio Lopes
Transfermarkt,3477186,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477186,641,2004,8,2004-05-29,Vitoria,Internacional,2,1,exact,,,Agnaldo Liz,Lori Sandri
Transfermarkt,3477187,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477187,642,2004,8,2004-05-30,Atletico-MG,Santos,3,3,exact,,,Paulo Bonamigo,Vanderlei Luxemburgo
Transfermarkt,3477188,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477188,643,2004,8,2004-05-30,Vasco,Botafogo-RJ,4,0,exact,,,Geninho,Mauro Galvão
Transfermarkt,3477189,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477189,644,2004,8,2004-05-30,Sao Paulo,Corinthians,1,1,exact,,,Cuca,Tite
Transfermarkt,3477190,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477190,645,2004,8,2004-05-30,Guarani,Parana,1,0,exact,,,Zetti,Paulo Campos
Transfermarkt,3477191,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477191,646,2004,8,2004-05-30,Goias,Flamengo,2,2,exact,,,Celso Roth,Abel Braga
Transfermarkt,3477193,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477193,648,2004,8,2004-05-30,Gremio,Sao Caetano,1,2,exact,,,Adilson Batista,Muricy Ramalho
Transfermarkt,3477194,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477194,649,2004,9,2004-06-12,Fluminense,Guarani,1,1,exact,,,Ricardo Gomes,Zetti
Transfermarkt,3477195,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477195,650,2004,9,2004-06-12,Parana,Botafogo-RJ,1,1,exact,,,Paulo Campos,Mauro Galvão
Transfermarkt,3477196,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477196,651,2004,9,2004-06-12,Internacional,Atletico-MG,4,1,exact,,,Lori Sandri,Paulo Bonamigo
Transfermarkt,3477197,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477197,652,2004,9,2004-06-12,Sao Paulo,Gremio,3,2,exact,,,Cuca,José Luiz Plein
Transfermarkt,3477198,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477198,653,2004,9,2004-06-13,Goias,Corinthians,1,1,exact,,,Celso Roth,Tite
Transfermarkt,3477199,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477199,654,2004,9,2004-06-13,Palmeiras,Vasco,2,2,exact,,,Estevam Soares,Geninho
Transfermarkt,3477200,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477200,655,2004,9,2004-06-13,Cruzeiro,Paysandu,1,0,exact,,,Emerson Leão,Givanildo Oliveira
Transfermarkt,3477201,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477201,656,2004,9,2004-06-13,Coritiba,Sao Caetano,1,0,exact,,,Antônio Lopes,Muricy Ramalho
Transfermarkt,3477202,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477202,657,2004,9,2004-06-13,Criciuma,Juventude,2,0,exact,,,Vágner Benazzi,Ivo Wortmann
Transfermarkt,3477203,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477203,658,2004,9,2004-06-13,Ponte Preta,Figueirense,0,2,exact,,,Marco Aurélio,Dorival Júnior
Transfermarkt,3477204,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477204,659,2004,9,2004-06-13,Flamengo,Athletico-PR,3,0,exact,,,Abel Braga,Levir Culpi
Transfermarkt,3477206,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477206,661,2004,10,2004-06-19,Gremio,Coritiba,1,1,exact,,,José Luiz Plein,Antônio Lopes
Transfermarkt,3477208,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477208,663,2004,10,2004-06-19,Vasco,Parana,0,0,exact,,,Geninho,Paulo Campos
Transfermarkt,3477209,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477209,664,2004,10,2004-06-19,Figueirense,Cruzeiro,0,0,exact,,,Dorival Júnior,Emerson Leão
Transfermarkt,3477210,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477210,665,2004,10,2004-06-20,Sao Caetano,Palmeiras,1,1,exact,,,Muricy Ramalho,Estevam Soares
Transfermarkt,3477211,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477211,666,2004,10,2004-06-20,Corinthians,Flamengo,1,1,exact,,,Tite,Abel Braga
Transfermarkt,3477212,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477212,667,2004,10,2004-06-20,Botafogo-RJ,Ponte Preta,0,1,exact,,,Mauro Galvão,Marco Aurélio
Transfermarkt,3477213,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477213,668,2004,10,2004-06-20,Paysandu,Sao Paulo,1,0,exact,,,Givanildo Oliveira,Cuca
Transfermarkt,3477214,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477214,669,2004,10,2004-06-20,Guarani,Criciuma,2,1,exact,,,Zetti,Vágner Benazzi
Transfermarkt,3477215,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477215,670,2004,10,2004-06-20,Juventude,Goias,1,1,exact,,,Ivo Wortmann,Celso Roth
Transfermarkt,3477216,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477216,671,2004,10,2004-06-20,Santos,Internacional,3,0,exact,,,Vanderlei Luxemburgo,Lori Sandri
Transfermarkt,3477217,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477217,672,2004,10,2004-06-20,Atletico-MG,Fluminense,2,1,exact,,,Paulo Bonamigo,Ricardo Gomes
Transfermarkt,3477219,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477219,673,2004,11,2004-06-26,Criciuma,Gremio,1,2,exact,,,Vágner Benazzi,José Luiz Plein
Transfermarkt,3477220,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477220,674,2004,11,2004-06-26,Coritiba,Parana,1,1,exact,,,Antônio Lopes,Paulo Campos
Transfermarkt,3477221,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477221,675,2004,11,2004-06-26,Flamengo,Figueirense,0,3,exact,,,Abel Braga,Dorival Júnior
Transfermarkt,3477223,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477223,677,2004,11,2004-06-27,Internacional,Vasco,1,3,exact,,,Lori Sandri,Geninho
Transfermarkt,3477224,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477224,678,2004,11,2004-06-27,Juventude,Corinthians,1,0,exact,,,Ivo Wortmann,Tite
Transfermarkt,3477225,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477225,679,2004,11,2004-06-27,Botafogo-RJ,Fluminense,3,3,exact,,,Mauro Galvão,Ricardo Gomes
Transfermarkt,3477226,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477226,680,2004,11,2004-06-27,Palmeiras,Sao Paulo,2,1,exact,,,Estevam Soares,Cuca
Transfermarkt,3477227,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477227,681,2004,11,2004-06-27,Paysandu,Vitoria,4,2,exact,,,Givanildo Oliveira,Agnaldo Liz
Transfermarkt,3477228,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477228,682,2004,11,2004-06-27,Goias,Sao Caetano,3,2,exact,,,Celso Roth,Muricy Ramalho
Transfermarkt,3477229,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477229,683,2004,11,2004-06-27,Ponte Preta,Cruzeiro,1,0,exact,,,Marco Aurélio,Emerson Leão
Transfermarkt,3477231,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477231,685,2004,12,2004-07-03,Internacional,Criciuma,3,0,exact,,,Leandro Machado,Vágner Benazzi
Transfermarkt,3477232,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477232,686,2004,12,2004-07-03,Sao Paulo,Ponte Preta,2,0,exact,,,Cuca,Marco Aurélio
Transfermarkt,3477234,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477234,688,2004,12,2004-07-03,Figueirense,Vasco,2,2,exact,,,Dorival Júnior,Geninho
Transfermarkt,3477235,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477235,689,2004,12,2004-07-03,Vitoria,Goias,0,0,exact,,,Oswaldo de Oliveira,Celso Roth
Transfermarkt,3477236,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477236,690,2004,12,2004-07-03,Guarani,Atletico-MG,1,1,exact,,,Zetti,Paulo Bonamigo
Transfermarkt,3477237,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477237,691,2004,12,2004-07-03,Fluminense,Gremio,2,0,exact,,,Ricardo Gomes,José Luiz Plein
Transfermarkt,3477238,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477238,692,2004,12,2004-07-04,Parana,Palmeiras,1,2,exact,,,Gilson Kleina,Estevam Soares
Transfermarkt,3477239,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477239,693,2004,12,2004-07-04,Sao Caetano,Botafogo-RJ,1,2,exact,,,Muricy Ramalho,Mauro Galvão
Transfermarkt,3477240,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3477240,694,2004,12,2004-07-04,Corinthians,Santos,2,3,exact,,,Tite,Vanderlei Luxemburgo
